496	-0.124370	
497	-0.281744	
498	-0.466935	
499	-0.666674	
500	-0.866660	
501	-1.052424	
502	-1.210209	
503	-1.327802	
504	-1.395278	
505	-1.405605	
506	-1.355075	
507	-1.243542	
508	-1.074439	
509	-0.854585	
510	-0.593792	
511	-0.304284	
512	0.000017	
513	0.304318	
514	0.593823	
515	0.854613	
516	1.074461	
517	1.243558	
518	1.355084	
519	1.405607	
520	1.395274	
521	1.327792	
522	1.210193	
523	1.052405	
524	0.866638	
525	0.666651	
526	0.466913	
527	0.281724	
528	0.124355	
529	0.006239	
530	-0.063719	
531	-0.079681	
532	-0.039237	
533	0.056448	
534	0.202702	
535	0.391614	
536	0.612515	
537	0.852606	
538	1.097730	
539	1.333216	
540	1.544758	
541	1.719278	
542	1.845703	
543	1.915641	
544	1.923878	
545	1.868701	
546	1.751999	
547	1.579164	
548	1.358763	
549	1.102041	
550	0.822247	
551	0.533853	
552	0.251693	
553	-0.009917	
554	-0.238026	
555	-0.421815	
556	-0.553237	
557	-0.627481	
558	-0.643258	
559	-0.602859	
560	-0.512009	
561	-0.379513	
562	-0.216709	
563	-0.036785	
564	0.146034	
565	0.317343	
566	0.463439	
567	0.572155	
568	0.633597	
569	0.640756	
570	0.589938	
571	0.480997	
572	0.317355	
573	0.105812	
574	-0.143852	
575	-0.419454	
576	-0.707125	
577	-0.992134	
578	-1.259759	
579	-1.496162	
580	-1.689209	
581	-1.829191	
582	-1.909398	
583	-1.926515	
584	-1.880815	
585	-1.776139	
586	-1.619659	
587	-1.421448	
588	-1.193870	
589	-0.950841	
590	-0.706990	
591	-0.476786	
592	-0.273666	
593	-0.109239	
594	0.007418	
595	0.070292	
596	0.076795	
597	0.027914	
598	-0.071851	
599	-0.214769	
600	-0.390339	
601	-0.585937	
602	-0.787571	
603	-0.980734	
604	-1.151280	
605	-1.286284	
606	-1.374824	
607	-1.408648	
608	-1.382680	
609	-1.295334	
610	-1.148622	
611	-0.948047	
612	-0.702283	
613	-0.422667	
614	-0.122538	
615	0.183558	
616	0.480720	
617	0.754575	
618	0.992126	
619	1.182520	
620	1.317682	
621	1.392791	
622	1.406551	
623	1.361262	
624	1.262669	
625	1.119603	
626	0.943444	
627	0.747430	
628	0.545847	
629	0.353169	
630	0.183181	
631	0.048140	
632	-0.041963	
633	-0.080009	
634	-0.062189	
635	0.011769	
636	0.138572	
637	0.311560	
638	0.521099	
639	0.755155	
640	1.000017	
641	1.241115	
642	1.463891	
643	1.654677	
644	1.801509	
645	1.894855	
646	1.928178	
647	1.898340	
648	1.805792	
649	1.654550	
650	1.451962	
651	1.208274	
652	0.936021	
653	0.649288	
654	0.362868	
655	0.091390	
656	-0.151553	
657	-0.354203	
658	-0.507338	
659	-0.604808	
660	-0.643896	
661	-0.625466	
662	-0.553902	
663	-0.436831	
664	-0.284654	
665	-0.109910	
666	0.073489	
667	0.251105	
668	0.408850	
669	0.533847	
670	0.615213	
671	0.644721	
672	0.617312	
673	0.531407	
674	0.389011	
675	0.195610	
676	-0.040148	
677	-0.306962	
678	-0.591545	
679	-0.879406	
680	-1.155714	
681	-1.406174	
682	-1.617878	
683	-1.780069	
684	-1.884780	
685	-1.927302	
686	-1.906465	
687	-1.824697	
688	-1.687880	
689	-1.504990	
690	-1.287558	
691	-1.048974	
692	-0.803687	
693	-0.566334	
694	-0.350869	
695	-0.169720	
696	-0.033052	
697	0.051842	
698	0.080975	
699	0.053900	
700	-0.026267	
701	-0.153042	
702	-0.316964	
703	-0.506172	
704	-0.707122	
705	-0.905411	
706	-1.086641	
707	-1.237301	
708	-1.345579	
709	-1.402085	
710	-1.400424	
711	-1.337588	
712	-1.214152	
713	-1.034249	
714	-0.805335	
715	-0.537755	
716	-0.244134	
717	0.061363	
718	0.363873	
719	0.648705	
720	0.902216	
721	1.112609	
722	1.270632	
723	1.370118	
724	1.408341	
725	1.386169	
726	1.308000	
727	1.181485	
728	1.017062	
729	0.827316	
730	0.626214	
731	0.428262	
732	0.247624	
733	0.097263	
734	-0.011841	
735	-0.071359	
736	-0.076119	
737	-0.024417	
738	0.081866	
739	0.237381	
740	0.433624	
741	0.659442	
742	0.901702	
743	1.146073	
744	1.377886	
745	1.583016	
746	1.748724	
747	1.864427	
748	1.922332	
749	1.917906	
750	1.850156	
751	1.721689	
752	1.538559	
753	1.309919	
754	1.047471	
755	0.764775	
756	0.476445	
757	0.197282	
758	-0.058605	
759	-0.278634	
760	-0.452495	
761	-0.572755	
762	-0.635292	
763	-0.639536	
764	-0.588483	
765	-0.488509	
766	-0.348973	
767	-0.181644	
768	0.000016	
769	0.181674	
770	0.348999	
771	0.488529	
772	0.588496	
773	0.639540	
774	0.635287	
775	0.572739	
776	0.452470	
777	0.278601	
778	0.058565	
779	-0.197328	
780	-0.476493	
781	-0.764823	
782	-1.047517	
783	-1.309961	
784	-1.538594	
785	-1.721715	
786	-1.850173	
787	-1.917912	
788	-1.922327	
789	-1.864412	
790	-1.748700	
791	-1.582984	
792	-1.377849	
793	-1.146032	
794	-0.901660	
795	-0.659402	
796	-0.433588	
797	-0.237351	
798	-0.081843	
799	0.024431	
800	0.076123	
801	0.071354	
802	0.011827	
803	-0.097285	
804	-0.247652	
805	-0.428294	
806	-0.626248	
807	-0.827349	
808	-1.017093	
809	-1.181510	
810	-1.308017	
811	-1.386178	
812	-1.408340	
813	-1.370106	
814	-1.270610	
815	-1.112578	
816	-0.902176	
817	-0.648659	
818	-0.363823	
819	-0.061312	
820	0.244185	
821	0.537803	
822	0.805378	
823	1.034284	
824	1.214178	
825	1.337604	
826	1.400429	
827	1.402080	
828	1.345565	
829	1.237279	
830	1.086613	
831	0.905378	
832	0.707088	
833	0.506138	
834	0.316933	
835	0.153017	
836	0.026249	
837	-0.053909	
838	-0.080975	
839	-0.051832	
840	0.033071	
841	0.169747	
842	0.350903	
843	0.566373	
844	0.803728	
845	1.049015	
846	1.287597	
847	1.505024	
848	1.687907	
849	1.824715	
850	1.906473	
851	1.927301	
852	1.884768	
853	1.780047	
854	1.617846	
855	1.406134	
856	1.155669	
857	0.879358	
858	0.591496	
859	0.306915	
860	0.040105	
861	-0.195647	
862	-0.389039	
863	-0.531426	
864	-0.617322	
865	-0.644721	
866	-0.615203	
867	-0.533830	
868	-0.408826	
869	-0.251076	
870	-0.073458	
871	0.109941	
872	0.284682	
873	0.436854	
874	0.553918	
875	0.625474	
876	0.643894	
877	0.604797	
878	0.507317	
879	0.354173	
880	0.151515	
881	-0.091433	
882	-0.362916	
883	-0.649337	
884	-0.936069	
885	-1.208318	
886	-1.452000	
887	-1.654580	
888	-1.805813	
889	-1.898350	
890	-1.928177	
891	-1.894844	
892	-1.801489	
893	-1.654648	
894	-1.463856	
895	-1.241075	
896	-0.999976	
897	-0.755114	
898	-0.521061	
899	-0.311527	
900	-0.138547	
901	-0.011752	
902	0.062197	
903	0.080007	
904	0.041952	
905	-0.048159	
906	-0.183207	
907	-0.353200	
908	-0.545881	
909	-0.747464	
910	-0.943476	
911	-1.119630	
912	-1.262689	
913	-1.361274	
914	-1.406553	
915	-1.392783	
916	-1.317665	
917	-1.182492	
918	-0.992090	
919	-0.754531	
920	-0.480671	
921	-0.183507	
922	0.122589	
923	0.422717	
924	0.702328	
925	0.948085	
926	1.148652	
927	1.295354	
928	1.382689	
929	1.408647	
930	1.374813	
931	1.286264	
932	1.151254	
933	0.980702	
934	0.787537	
935	0.585903	
936	0.390308	
937	0.214741	
938	0.071830	
939	-0.027927	
940	-0.076798	
941	-0.070286	
942	-0.007403	
943	0.109263	
944	0.273698	
945	0.476823	
946	0.707031	
947	0.950883	
948	1.193911	
949	1.421485	
950	1.619690	
951	1.776161	
952	1.880828	
953	1.926517	
954	1.909389	
955	1.829172	
956	1.689180	
957	1.496125	
958	1.259716	
959	0.992087	
960	0.707076	
961	0.419405	
962	0.143807	
963	-0.105852	
964	-0.317387	
965	-0.481020	
966	-0.589952	
967	-0.640760	
968	-0.633591	
969	-0.572140	
970	-0.463418	
971	-0.317316	
972	-0.146003	
973	0.036816	
974	0.216739	
975	0.379538	
976	0.512029	
977	0.602870	
978	0.643260	
979	0.627473	
980	0.553219	
981	0.421788	
982	0.237990	
983	0.009875	
984	-0.251740	
985	-0.533902	
986	-0.822295	
987	-1.102087	
988	-1.358804	
989	-1.579197	
990	-1.752024	
991	-1.868715	
992	-1.923882	
993	-1.915634	
994	-1.845686	
995	-1.719252	
996	-1.544725	
997	-1.333178	
998	-1.097689	
999	-0.852565	
1000	-0.612476	
1001	-0.391579	
1002	-0.202673	
1003	-0.056428	
1004	0.039249	
1005	0.079683	
1006	0.063711	
1007	-0.006255	
1008	-0.124378	
1009	-0.281753	
1010	-0.466946	
1011	-0.666686	
1012	-0.866671	
1013	-1.052434	
1014	-1.210217	
1015	-1.327808	
1016	-1.395281	
1017	-1.405604	
1018	-1.355071	
1019	-1.243534	
1020	-1.074428	
1021	-0.854572	
1022	-0.593776	
1023	-0.304267	
